imo,ts,lat,lon,sog_kn,cog_deg
9700007,2025-08-24T15:17:56.247255Z,-27.241,98.542,7.7,201.0
9700007,2025-08-24T16:17:56.247255Z,-27.26,98.604,12.9,75.0
9700007,2025-08-24T17:17:56.247255Z,-27.242,98.693,12.4,294.0
9700007,2025-08-24T18:17:56.247255Z,-27.218,98.798,9.4,133.0
9700007,2025-08-24T19:17:56.247255Z,-27.186,98.757,15.3,161.0
9700007,2025-08-24T20:17:56.247255Z,-27.197,98.942,12.0,142.0
9700007,2025-08-24T21:17:56.247255Z,-27.154,99.033,14.8,217.0
9700007,2025-08-24T22:17:56.247255Z,-27.118,99.069,9.7,136.0
9700007,2025-08-24T23:17:56.247255Z,-27.153,99.165,11.3,286.0
9700007,2025-08-25T00:17:56.247255Z,-27.137,99.206,14.9,211.0
9700007,2025-08-25T01:17:56.247255Z,-27.128,99.246,9.3,93.0
9700007,2025-08-25T02:17:56.247255Z,-27.13,99.225,13.3,177.0
9700007,2025-08-25T03:17:56.247255Z,-27.108,99.27,11.7,247.0
9700007,2025-08-25T04:17:56.247255Z,-27.053,99.325,6.6,87.0
9700007,2025-08-25T05:17:56.247255Z,-27.005,99.405,5.1,90.0
9700007,2025-08-25T06:17:56.247255Z,-26.958,99.474,12.5,250.0
9700007,2025-08-25T07:17:56.247255Z,-26.934,99.584,12.4,228.0
9700007,2025-08-25T08:17:56.247255Z,-26.887,99.614,9.3,181.0
9700007,2025-08-25T09:17:56.247255Z,-26.848,99.694,14.3,168.0
9700007,2025-08-25T10:17:56.247255Z,-26.83,99.735,10.5,148.0
9700007,2025-08-25T11:17:56.247255Z,-26.859,99.786,19.1,260.0
9700007,2025-08-25T12:17:56.247255Z,-26.834,99.855,13.3,299.0
9700007,2025-08-25T13:17:56.247255Z,-26.799,99.878,8.4,18.0
9700007,2025-08-25T14:17:56.247255Z,-26.759,99.88,10.6,202.0
9700007,2025-08-25T15:17:56.247255Z,-26.788,99.968,14.0,53.0
9700007,2025-08-25T16:17:56.247255Z,-26.769,100.024,12.6,30.0
9700007,2025-08-25T17:17:56.247255Z,-26.734,100.015,13.7,261.0
9700007,2025-08-25T18:17:56.247255Z,-26.753,100.064,11.9,94.0
9700007,2025-08-25T19:17:56.247255Z,-26.76,100.124,12.7,261.0
9700007,2025-08-25T20:17:56.247255Z,-26.735,100.144,8.6,305.0
9700007,2025-08-25T21:17:56.247255Z,-26.705,100.234,9.8,205.0
9700007,2025-08-25T22:17:56.247255Z,-26.69,100.32,14.2,312.0
9700007,2025-08-25T23:17:56.247255Z,-26.639,100.382,10.7,237.0
9700007,2025-08-26T00:17:56.247255Z,-26.618,100.407,9.7,241.0
9700007,2025-08-26T01:17:56.247255Z,-26.629,100.524,12.1,267.0
9700007,2025-08-26T02:17:56.247255Z,-26.598,100.604,9.3,259.0
9700007,2025-08-26T03:17:56.247255Z,-26.516,100.657,10.4,61.0
9700007,2025-08-26T04:17:56.247255Z,-26.483,100.729,8.7,140.0
9700007,2025-08-26T05:17:56.247255Z,-26.447,100.75,10.3,60.0
9700007,2025-08-26T06:17:56.247255Z,-26.504,100.8,16.1,38.0
9700007,2025-08-26T07:17:56.247255Z,-26.459,100.877,8.4,61.0
9700007,2025-08-26T08:17:56.247255Z,-26.409,100.868,10.2,1.0
9700007,2025-08-26T09:17:56.247255Z,-26.36,100.891,11.9,103.0
9700007,2025-08-26T10:17:56.247255Z,-26.339,100.994,12.3,232.0
9700007,2025-08-26T11:17:56.247255Z,-26.32,101.004,9.5,164.0
9700007,2025-08-26T12:17:56.247255Z,-26.251,100.964,13.5,205.0
9700007,2025-08-26T13:17:56.247255Z,-26.267,100.99,10.6,223.0
9700007,2025-08-26T14:17:56.247255Z,-26.198,100.994,8.4,330.0
9700007,2025-08-26T15:17:56.247255Z,-26.161,101.107,9.4,82.0
9700007,2025-08-26T16:17:56.247255Z,-26.163,101.188,11.9,72.0
9700007,2025-08-26T17:17:56.247255Z,-26.13,101.222,12.3,227.0
9700007,2025-08-26T18:17:56.247255Z,-26.144,101.368,16.0,327.0
9700007,2025-08-26T19:17:56.247255Z,-26.103,101.521,15.1,191.0
9700007,2025-08-26T20:17:56.247255Z,-26.086,101.485,13.9,77.0
9700007,2025-08-26T21:17:56.247255Z,-26.029,101.57,12.9,342.0
9700007,2025-08-26T22:17:56.247255Z,-25.999,101.588,13.3,339.0
9700007,2025-08-26T23:17:56.247255Z,-25.963,101.705,12.9,58.0
9700007,2025-08-27T00:17:56.247255Z,-25.916,101.843,11.7,240.0
9700007,2025-08-27T01:17:56.247255Z,-25.851,101.927,7.0,147.0
9700007,2025-08-27T02:17:56.247255Z,-25.808,101.957,15.6,124.0
9700007,2025-08-27T03:17:56.247255Z,-25.806,101.955,11.1,309.0
9700007,2025-08-27T04:17:56.247255Z,-25.74,101.953,13.9,219.0
9700007,2025-08-27T05:17:56.247255Z,-25.695,102.025,11.6,254.0
9700007,2025-08-27T06:17:56.247255Z,-25.683,102.122,11.6,211.0
9700007,2025-08-27T07:17:56.247255Z,-25.671,102.165,11.6,209.0
9700007,2025-08-27T08:17:56.247255Z,-25.632,102.251,11.2,96.0
9700007,2025-08-27T09:17:56.247255Z,-25.643,102.314,15.4,85.0
9700007,2025-08-27T10:17:56.247255Z,-25.641,102.464,11.1,213.0
9700007,2025-08-27T11:17:56.247255Z,-25.662,102.46,12.8,184.0
9700007,2025-08-27T12:17:56.247255Z,-25.661,102.468,9.3,266.0
9700007,2025-08-27T13:17:56.247255Z,-25.611,102.608,16.7,37.0
9700007,2025-08-27T14:17:56.247255Z,-25.606,102.624,13.9,94.0
9700007,2025-08-27T15:17:56.247255Z,-25.573,102.771,12.5,35.0
9700007,2025-08-27T16:17:56.247255Z,-25.587,102.843,12.8,345.0
9700007,2025-08-27T17:17:56.247255Z,-25.543,102.97,17.5,154.0
9700007,2025-08-27T18:17:56.247255Z,-25.58,103.044,13.9,59.0
9700007,2025-08-27T19:17:56.247255Z,-25.553,103.069,11.7,310.0
9700007,2025-08-27T20:17:56.247255Z,-25.492,103.056,10.7,42.0
9700007,2025-08-27T21:17:56.247255Z,-25.417,103.149,7.0,138.0
9700007,2025-08-27T22:17:56.247255Z,-25.405,103.162,14.6,119.0
9700007,2025-08-27T23:17:56.247255Z,-25.377,103.18,10.4,47.0
9700007,2025-08-28T00:17:56.247255Z,-25.371,103.229,13.4,311.0
9700007,2025-08-28T01:17:56.247255Z,-25.374,103.278,15.9,57.0
9700007,2025-08-28T02:17:56.247255Z,-25.354,103.348,11.7,205.0
9700007,2025-08-28T03:17:56.247255Z,-25.321,103.462,8.6,120.0
9700007,2025-08-28T04:17:56.247255Z,-25.292,103.536,18.0,71.0
9700007,2025-08-28T05:17:56.247255Z,-25.273,103.582,12.6,309.0
9700007,2025-08-28T06:17:56.247255Z,-25.227,103.552,15.8,347.0
9700007,2025-08-28T07:17:56.247255Z,-25.199,103.521,11.6,64.0
9700007,2025-08-28T08:17:56.247255Z,-25.149,103.483,10.1,73.0
9700007,2025-08-28T09:17:56.247255Z,-25.084,103.554,14.9,262.0
9700007,2025-08-28T10:17:56.247255Z,-25.035,103.612,13.2,122.0
9700007,2025-08-28T11:17:56.247255Z,-24.994,103.599,13.8,258.0
9700007,2025-08-28T12:17:56.247255Z,-24.963,103.601,10.7,158.0
9700007,2025-08-28T13:17:56.247255Z,-24.92,103.706,9.1,127.0
9700007,2025-08-28T14:17:56.247255Z,-24.929,103.703,15.9,25.0
9700007,2025-08-28T15:17:56.247255Z,-24.939,103.838,15.2,215.0
9700007,2025-08-28T16:17:56.247255Z,-24.95,103.805,11.8,270.0
9700007,2025-08-28T17:17:56.247255Z,-24.93,103.754,8.4,8.0
9700007,2025-08-28T18:17:56.247255Z,-24.891,103.703,8.8,294.0
9700007,2025-08-28T19:17:56.247255Z,-24.908,103.752,8.7,300.0
9700007,2025-08-28T20:17:56.247255Z,-24.948,103.787,14.4,20.0
9700007,2025-08-28T21:17:56.247255Z,-24.942,103.802,11.4,32.0
9700007,2025-08-28T22:17:56.247255Z,-24.925,103.848,11.0,134.0
9700007,2025-08-28T23:17:56.247255Z,-24.937,103.813,10.7,320.0
9700007,2025-08-29T00:17:56.247255Z,-24.92,103.855,9.2,119.0
9700007,2025-08-29T01:17:56.247255Z,-24.915,103.877,14.7,232.0
9700007,2025-08-29T02:17:56.247255Z,-24.911,103.982,13.1,166.0
9700007,2025-08-29T03:17:56.247255Z,-24.988,103.965,13.5,76.0
9700007,2025-08-29T04:17:56.247255Z,-25.018,104.048,13.6,313.0
9700007,2025-08-29T05:17:56.247255Z,-24.97,104.166,13.2,334.0
9700007,2025-08-29T06:17:56.247255Z,-24.96,104.257,8.7,182.0
9700007,2025-08-29T07:17:56.247255Z,-24.923,104.377,10.8,68.0
9700007,2025-08-29T08:17:56.247255Z,-24.909,104.477,10.0,15.0
9700007,2025-08-29T09:17:56.247255Z,-24.892,104.467,11.6,165.0
9700007,2025-08-29T10:17:56.247255Z,-24.903,104.443,13.0,175.0
9700007,2025-08-29T11:17:56.247255Z,-24.836,104.57,14.6,0.0
9700007,2025-08-29T12:17:56.247255Z,-24.766,104.687,10.7,248.0
9700007,2025-08-29T13:17:56.247255Z,-24.773,104.727,7.5,99.0
9700007,2025-08-29T14:17:56.247255Z,-24.762,104.755,11.6,281.0
9700007,2025-08-29T15:17:56.247255Z,-24.741,104.869,9.3,330.0
9700007,2025-08-29T16:17:56.247255Z,-24.714,104.938,11.9,224.0
9700007,2025-08-29T17:17:56.247255Z,-24.687,104.952,13.1,246.0
9700007,2025-08-29T18:17:56.247255Z,-24.691,104.935,12.2,247.0
9700007,2025-08-29T19:17:56.247255Z,-24.641,105.045,12.9,251.0
9700007,2025-08-29T20:17:56.247255Z,-24.621,105.033,10.3,91.0
9700007,2025-08-29T21:17:56.247255Z,-24.609,105.087,8.6,299.0
9700007,2025-08-29T22:17:56.247255Z,-24.566,105.096,10.3,319.0
9700007,2025-08-29T23:17:56.247255Z,-24.574,105.201,8.9,270.0
9700007,2025-08-30T00:17:56.247255Z,-24.577,105.259,10.8,137.0
9700007,2025-08-30T01:17:56.247255Z,-24.52,105.275,10.3,8.0
9700007,2025-08-30T02:17:56.247255Z,-24.456,105.32,15.1,321.0
9700007,2025-08-30T03:17:56.247255Z,-24.4,105.39,13.4,302.0
9700007,2025-08-30T04:17:56.247255Z,-24.428,105.494,14.6,225.0
9700007,2025-08-30T05:17:56.247255Z,-24.452,105.568,9.4,57.0
9700007,2025-08-30T06:17:56.247255Z,-24.447,105.637,10.3,136.0
9700007,2025-08-30T07:17:56.247255Z,-24.402,105.744,13.7,327.0
9700007,2025-08-30T08:17:56.247255Z,-24.386,105.765,13.3,205.0
9700007,2025-08-30T09:17:56.247255Z,-24.363,105.762,11.9,175.0
9700007,2025-08-30T10:17:56.247255Z,-24.355,105.778,10.0,182.0
9700007,2025-08-30T11:17:56.247255Z,-24.408,105.738,14.0,277.0
9700007,2025-08-30T12:17:56.247255Z,-24.409,105.836,10.4,33.0
9700007,2025-08-30T13:17:56.247255Z,-24.413,105.982,12.6,197.0
9700007,2025-08-30T14:17:56.247255Z,-24.379,105.939,10.5,192.0
9700007,2025-08-30T15:17:56.247255Z,-24.359,106.099,10.7,342.0
9700007,2025-08-30T16:17:56.247255Z,-24.315,106.156,12.8,198.0
9700007,2025-08-30T17:17:56.247255Z,-24.354,106.224,13.1,112.0
9700007,2025-08-30T18:17:56.247255Z,-24.332,106.322,9.8,298.0
9700007,2025-08-30T19:17:56.247255Z,-24.342,106.367,13.7,109.0
9700007,2025-08-30T20:17:56.247255Z,-24.299,106.4,12.3,319.0
9700007,2025-08-30T21:17:56.247255Z,-24.297,106.562,9.9,222.0
9700007,2025-08-30T22:17:56.247255Z,-24.301,106.619,11.1,34.0
9700007,2025-08-30T23:17:56.247255Z,-24.251,106.653,7.8,32.0
9700007,2025-08-31T00:17:56.247255Z,-24.232,106.625,11.1,24.0
9700007,2025-08-31T01:17:56.247255Z,-24.202,106.677,9.4,231.0
9700007,2025-08-31T02:17:56.247255Z,-24.19,106.739,13.8,88.0
9700007,2025-08-31T03:17:56.247255Z,-24.166,106.815,10.7,351.0
9700007,2025-08-31T04:17:56.247255Z,-24.172,106.854,15.1,241.0
9700007,2025-08-31T05:17:56.247255Z,-24.193,106.884,15.5,352.0
9700007,2025-08-31T06:17:56.247255Z,-24.169,106.902,11.6,284.0
9700007,2025-08-31T07:17:56.247255Z,-24.121,106.955,14.5,112.0
9700007,2025-08-31T08:17:56.247255Z,-24.1,106.987,12.9,150.0
9700007,2025-08-31T09:17:56.247255Z,-24.114,107.049,11.4,118.0
9700007,2025-08-31T10:17:56.247255Z,-24.115,107.067,15.1,200.0
9700007,2025-08-31T11:17:56.247255Z,-24.061,107.124,9.2,96.0
9700007,2025-08-31T12:17:56.247255Z,-24.076,107.204,11.5,265.0
9700007,2025-08-31T13:17:56.247255Z,-24.013,107.167,10.8,113.0
9700007,2025-08-31T14:17:56.247255Z,-23.929,107.195,8.7,220.0
9700007,2025-08-31T15:17:56.247255Z,-23.93,107.164,9.1,231.0
9700007,2025-08-31T16:17:56.247255Z,-23.909,107.172,10.8,94.0
9700008,2025-08-23T09:17:56.250064Z,34.217,-37.452,13.9,166.0
9700008,2025-08-23T10:17:56.250064Z,34.204,-37.346,11.2,348.0
9700008,2025-08-23T11:17:56.250064Z,34.169,-37.23,15.6,27.0
9700008,2025-08-23T12:17:56.250064Z,34.183,-37.269,13.9,182.0
9700008,2025-08-23T13:17:56.250064Z,34.156,-37.209,8.5,62.0
9700008,2025-08-23T14:17:56.250064Z,34.144,-37.142,10.4,355.0
9700008,2025-08-23T15:17:56.250064Z,34.194,-37.039,10.7,105.0
9700008,2025-08-23T16:17:56.250064Z,34.227,-36.966,16.3,146.0
9700008,2025-08-23T17:17:56.250064Z,34.236,-36.894,10.9,221.0
9700008,2025-08-23T18:17:56.250064Z,34.293,-36.817,7.3,284.0
9700008,2025-08-23T19:17:56.250064Z,34.335,-36.846,10.1,266.0
9700008,2025-08-23T20:17:56.250064Z,34.346,-36.742,15.8,83.0
9700008,2025-08-23T21:17:56.250064Z,34.374,-36.589,13.1,269.0
9700008,2025-08-23T22:17:56.250064Z,34.374,-36.449,12.0,105.0
9700008,2025-08-23T23:17:56.250064Z,34.414,-36.404,11.8,90.0
9700008,2025-08-24T00:17:56.250064Z,34.448,-36.33,7.5,200.0
9700008,2025-08-24T01:17:56.250064Z,34.489,-36.23,12.9,193.0
9700008,2025-08-24T02:17:56.250064Z,34.522,-36.133,8.4,335.0
9700008,2025-08-24T03:17:56.250064Z,34.539,-36.073,6.7,250.0
9700008,2025-08-24T04:17:56.250064Z,34.559,-35.972,11.0,71.0
9700008,2025-08-24T05:17:56.250064Z,34.595,-35.939,14.2,98.0
9700008,2025-08-24T06:17:56.250064Z,34.581,-35.818,15.1,285.0
9700008,2025-08-24T07:17:56.250064Z,34.613,-35.784,13.5,162.0
9700008,2025-08-24T08:17:56.250064Z,34.659,-35.674,9.6,96.0
9700008,2025-08-24T09:17:56.250064Z,34.716,-35.674,10.3,127.0
9700008,2025-08-24T10:17:56.250064Z,34.731,-35.703,11.2,171.0
9700008,2025-08-24T11:17:56.250064Z,34.813,-35.685,9.7,29.0
9700008,2025-08-24T12:17:56.250064Z,34.887,-35.593,15.7,298.0
9700008,2025-08-24T13:17:56.250064Z,34.867,-35.59,10.3,71.0
9700008,2025-08-24T14:17:56.250064Z,34.867,-35.568,13.6,194.0
9700008,2025-08-24T15:17:56.250064Z,34.924,-35.506,10.3,97.0
9700008,2025-08-24T16:17:56.250064Z,34.898,-35.571,13.6,210.0
9700008,2025-08-24T17:17:56.250064Z,34.92,-35.541,8.6,163.0
9700008,2025-08-24T18:17:56.250064Z,34.955,-35.476,12.0,75.0
9700008,2025-08-24T19:17:56.250064Z,34.942,-35.414,10.7,354.0
9700008,2025-08-24T20:17:56.250064Z,35.013,-35.366,5.9,196.0
9700008,2025-08-24T21:17:56.250064Z,35.003,-35.323,8.4,53.0
9700008,2025-08-24T22:17:56.250064Z,35.014,-35.297,12.4,47.0
9700008,2025-08-24T23:17:56.250064Z,35.03,-35.258,11.9,336.0
9700008,2025-08-25T00:17:56.250064Z,35.057,-35.152,10.6,156.0
9700008,2025-08-25T01:17:56.250064Z,35.15,-35.104,12.0,241.0
9700008,2025-08-25T02:17:56.250064Z,35.149,-35.059,13.3,253.0
9700008,2025-08-25T03:17:56.250064Z,35.179,-34.969,9.5,206.0
9700008,2025-08-25T04:17:56.250064Z,35.199,-34.913,11.1,333.0
9700008,2025-08-25T05:17:56.250064Z,35.183,-34.847,13.2,321.0
9700008,2025-08-25T06:17:56.250064Z,35.202,-34.833,13.3,272.0
9700008,2025-08-25T07:17:56.250064Z,35.211,-34.739,13.6,354.0
9700008,2025-08-25T08:17:56.250064Z,35.233,-34.737,12.3,174.0
9700008,2025-08-25T09:17:56.250064Z,35.259,-34.652,11.7,110.0
9700008,2025-08-25T10:17:56.250064Z,35.337,-34.544,10.7,240.0
9700008,2025-08-25T11:17:56.250064Z,35.298,-34.47,8.6,152.0
9700008,2025-08-25T12:17:56.250064Z,35.349,-34.424,9.3,209.0
9700008,2025-08-25T13:17:56.250064Z,35.369,-34.369,9.7,96.0
9700008,2025-08-25T14:17:56.250064Z,35.383,-34.385,15.3,224.0
9700008,2025-08-25T15:17:56.250064Z,35.433,-34.292,16.4,30.0
9700008,2025-08-25T16:17:56.250064Z,35.421,-34.263,12.7,143.0
9700008,2025-08-25T17:17:56.250064Z,35.411,-34.212,11.8,196.0
9700008,2025-08-25T18:17:56.250064Z,35.432,-34.258,13.0,81.0
9700008,2025-08-25T19:17:56.250064Z,35.453,-34.158,10.7,71.0
9700008,2025-08-25T20:17:56.250064Z,35.451,-34.121,11.4,239.0
9700008,2025-08-25T21:17:56.250064Z,35.446,-34.144,13.2,203.0
9700008,2025-08-25T22:17:56.250064Z,35.469,-34.047,11.5,321.0
9700008,2025-08-25T23:17:56.250064Z,35.479,-34.01,12.9,215.0
9700008,2025-08-26T00:17:56.250064Z,35.521,-33.933,13.9,267.0
9700008,2025-08-26T01:17:56.250064Z,35.551,-33.837,12.2,227.0
9700008,2025-08-26T02:17:56.250064Z,35.542,-33.809,9.9,71.0
9700008,2025-08-26T03:17:56.250064Z,35.607,-33.662,9.9,196.0
9700008,2025-08-26T04:17:56.250064Z,35.605,-33.663,9.5,280.0
9700008,2025-08-26T05:17:56.250064Z,35.651,-33.649,14.6,300.0
9700008,2025-08-26T06:17:56.250064Z,35.68,-33.537,8.6,58.0
9700008,2025-08-26T07:17:56.250064Z,35.705,-33.476,15.6,40.0
9700008,2025-08-26T08:17:56.250064Z,35.709,-33.43,10.7,166.0
9700008,2025-08-26T09:17:56.250064Z,35.715,-33.393,15.6,262.0
9700008,2025-08-26T10:17:56.250064Z,35.759,-33.279,10.7,50.0
9700008,2025-08-26T11:17:56.250064Z,35.797,-33.209,12.2,249.0
9700008,2025-08-26T12:17:56.250064Z,35.837,-33.177,12.1,277.0
9700008,2025-08-26T13:17:56.250064Z,35.882,-33.031,10.2,228.0
9700008,2025-08-26T14:17:56.250064Z,35.858,-32.907,12.1,220.0
9700008,2025-08-26T15:17:56.250064Z,35.901,-32.854,12.3,288.0
9700008,2025-08-26T16:17:56.250064Z,35.956,-32.772,14.0,99.0
9700008,2025-08-26T17:17:56.250064Z,35.954,-32.728,14.0,332.0
9700008,2025-08-26T18:17:56.250064Z,35.951,-32.644,9.6,252.0
9700008,2025-08-26T19:17:56.250064Z,35.976,-32.653,9.6,312.0
9700008,2025-08-26T20:17:56.250064Z,36.037,-32.488,13.1,172.0
9700008,2025-08-26T21:17:56.250064Z,36.052,-32.456,14.2,72.0
9700008,2025-08-26T22:17:56.250064Z,36.096,-32.448,13.0,28.0
9700008,2025-08-26T23:17:56.250064Z,36.106,-32.316,9.0,37.0
9700008,2025-08-27T00:17:56.250064Z,36.142,-32.289,12.2,200.0
9700008,2025-08-27T01:17:56.250064Z,36.146,-32.236,11.2,41.0
9700008,2025-08-27T02:17:56.250064Z,36.159,-32.251,8.8,314.0
9700008,2025-08-27T03:17:56.250064Z,36.229,-32.181,13.5,45.0
9700008,2025-08-27T04:17:56.250064Z,36.265,-32.072,13.0,86.0
9700008,2025-08-27T05:17:56.250064Z,36.283,-31.992,13.8,84.0
9700008,2025-08-27T06:17:56.250064Z,36.305,-32.035,11.7,66.0
9700008,2025-08-27T07:17:56.250064Z,36.315,-32.005,13.3,242.0
9700008,2025-08-27T08:17:56.250064Z,36.39,-31.927,10.0,251.0
9700008,2025-08-27T09:17:56.250064Z,36.44,-31.858,9.5,224.0
9700008,2025-08-27T10:17:56.250064Z,36.479,-31.87,12.5,184.0
9700008,2025-08-27T11:17:56.250064Z,36.5,-31.88,12.1,111.0
9700008,2025-08-27T12:17:56.250064Z,36.509,-31.811,10.8,141.0
9700008,2025-08-27T13:17:56.250064Z,36.554,-31.805,10.4,305.0
9700008,2025-08-27T14:17:56.250064Z,36.549,-31.749,13.6,177.0
9700008,2025-08-27T15:17:56.250064Z,36.587,-31.693,8.5,275.0
9700008,2025-08-27T16:17:56.250064Z,36.643,-31.738,17.0,62.0
9700008,2025-08-27T17:17:56.250064Z,36.614,-31.681,14.1,8.0
9700008,2025-08-27T18:17:56.250064Z,36.643,-31.525,12.5,88.0
9700008,2025-08-27T19:17:56.250064Z,36.701,-31.473,12.7,164.0
9700008,2025-08-27T20:17:56.250064Z,36.728,-31.395,11.0,128.0
9700008,2025-08-27T21:17:56.250064Z,36.788,-31.296,8.5,97.0
9700008,2025-08-27T22:17:56.250064Z,36.839,-31.2,10.3,30.0
9700008,2025-08-27T23:17:56.250064Z,36.859,-31.13,9.7,132.0
9700008,2025-08-28T00:17:56.250064Z,36.87,-31.115,10.1,11.0
9700008,2025-08-28T01:17:56.250064Z,36.884,-31.032,14.8,189.0
9700008,2025-08-28T02:17:56.250064Z,36.891,-31.091,8.1,346.0
9700008,2025-08-28T03:17:56.250064Z,36.928,-31.057,10.7,151.0
9700008,2025-08-28T04:17:56.250064Z,36.925,-30.961,12.2,216.0
9700008,2025-08-28T05:17:56.250064Z,36.879,-30.885,10.8,281.0
9700008,2025-08-28T06:17:56.250064Z,36.939,-30.854,13.2,125.0
9700008,2025-08-28T07:17:56.250064Z,36.961,-30.884,11.9,51.0
9700008,2025-08-28T08:17:56.250064Z,37.014,-30.875,10.7,348.0
9700008,2025-08-28T09:17:56.250064Z,37.026,-30.873,6.6,157.0
9700008,2025-08-28T10:17:56.250064Z,37.045,-30.83,13.4,353.0
9700008,2025-08-28T11:17:56.250064Z,37.051,-30.859,13.0,271.0
9700008,2025-08-28T12:17:56.250064Z,37.063,-30.748,13.1,47.0
9700008,2025-08-28T13:17:56.250064Z,37.088,-30.656,10.3,28.0
9700008,2025-08-28T14:17:56.250064Z,37.101,-30.665,11.9,230.0
9700008,2025-08-28T15:17:56.250064Z,37.119,-30.633,16.1,263.0
9700008,2025-08-28T16:17:56.250064Z,37.136,-30.578,15.4,302.0
9700008,2025-08-28T17:17:56.250064Z,37.127,-30.517,13.0,196.0
9700008,2025-08-28T18:17:56.250064Z,37.172,-30.504,8.5,191.0
9700008,2025-08-28T19:17:56.250064Z,37.21,-30.5,7.2,274.0
9700008,2025-08-28T20:17:56.250064Z,37.213,-30.536,12.2,119.0
9700008,2025-08-28T21:17:56.250064Z,37.283,-30.482,13.5,271.0
9700008,2025-08-28T22:17:56.250064Z,37.285,-30.456,14.7,242.0
9700008,2025-08-28T23:17:56.250064Z,37.26,-30.468,9.0,89.0
9700008,2025-08-29T00:17:56.250064Z,37.228,-30.379,13.0,48.0
9700008,2025-08-29T01:17:56.250064Z,37.234,-30.27,12.3,41.0
9700008,2025-08-29T02:17:56.250064Z,37.218,-30.302,15.0,337.0
9700008,2025-08-29T03:17:56.250064Z,37.27,-30.259,8.4,291.0
9700008,2025-08-29T04:17:56.250064Z,37.261,-30.211,15.5,89.0
9700008,2025-08-29T05:17:56.250064Z,37.266,-30.273,9.1,349.0
9700008,2025-08-29T06:17:56.250064Z,37.293,-30.241,10.9,346.0
9700008,2025-08-29T07:17:56.250064Z,37.277,-30.087,16.3,312.0
9700008,2025-08-29T08:17:56.250064Z,37.244,-30.029,11.6,59.0
9700008,2025-08-29T09:17:56.250064Z,37.29,-30.037,15.2,100.0
9700008,2025-08-29T10:17:56.250064Z,37.328,-30.0,14.3,81.0
9700008,2025-08-29T11:17:56.250064Z,37.37,-29.992,12.2,258.0
9700008,2025-08-29T12:17:56.250064Z,37.366,-29.99,11.1,17.0
9700008,2025-08-29T13:17:56.250064Z,37.355,-29.935,12.4,300.0
9700008,2025-08-29T14:17:56.250064Z,37.35,-29.932,11.7,331.0
9700008,2025-08-29T15:17:56.250064Z,37.363,-29.917,12.8,80.0
9700008,2025-08-29T16:17:56.250064Z,37.38,-29.883,11.9,66.0
9700008,2025-08-29T17:17:56.250064Z,37.36,-29.952,10.5,18.0
9700008,2025-08-29T18:17:56.250064Z,37.29,-29.815,13.4,17.0
9700008,2025-08-29T19:17:56.250064Z,37.301,-29.744,10.9,239.0
9700008,2025-08-29T20:17:56.250064Z,37.327,-29.696,12.1,343.0
9700008,2025-08-29T21:17:56.250064Z,37.352,-29.697,12.8,13.0
9700008,2025-08-29T22:17:56.250064Z,37.368,-29.65,9.3,183.0
9700008,2025-08-29T23:17:56.250064Z,37.351,-29.612,10.3,75.0
9700008,2025-08-30T00:17:56.250064Z,37.418,-29.619,12.0,9.0
9700008,2025-08-30T01:17:56.250064Z,37.452,-29.565,11.0,275.0
9700008,2025-08-30T02:17:56.250064Z,37.465,-29.435,10.0,192.0
9700008,2025-08-30T03:17:56.250064Z,37.501,-29.363,11.3,90.0
9700008,2025-08-30T04:17:56.250064Z,37.539,-29.245,6.8,27.0
9700008,2025-08-30T05:17:56.250064Z,37.579,-29.239,9.7,112.0
9700008,2025-08-30T06:17:56.250064Z,37.575,-29.157,14.3,93.0
9700008,2025-08-30T07:17:56.250064Z,37.627,-29.176,12.2,120.0
9700008,2025-08-30T08:17:56.250064Z,37.676,-29.054,10.5,72.0
9700008,2025-08-30T09:17:56.250064Z,37.683,-28.975,15.3,63.0
9700008,2025-08-30T10:17:56.250064Z,37.648,-28.832,13.2,320.0
9700008,2025-08-30T11:17:56.250064Z,37.663,-28.887,12.5,238.0
9700008,2025-08-30T12:17:56.250064Z,37.684,-28.836,3.6,209.0
9700008,2025-08-30T13:17:56.250064Z,37.71,-28.769,11.5,318.0
9700008,2025-08-30T14:17:56.250064Z,37.735,-28.706,13.2,342.0
9700008,2025-08-30T15:17:56.250064Z,37.811,-28.692,11.1,127.0
9700008,2025-08-30T16:17:56.250064Z,37.826,-28.595,12.3,230.0
9700008,2025-08-30T17:17:56.250064Z,37.876,-28.52,8.2,185.0
9700008,2025-08-30T18:17:56.250064Z,37.866,-28.406,16.4,79.0
9700008,2025-08-30T19:17:56.250064Z,37.897,-28.379,12.8,290.0
9700008,2025-08-30T20:17:56.250064Z,37.987,-28.269,12.8,113.0
9700008,2025-08-30T21:17:56.250064Z,37.992,-28.275,6.5,186.0
9700008,2025-08-30T22:17:56.250064Z,38.006,-28.199,12.0,42.0
9700008,2025-08-30T23:17:56.250064Z,38.05,-28.222,14.2,336.0
9700008,2025-08-31T00:17:56.250064Z,38.086,-28.121,14.6,229.0
9700008,2025-08-31T01:17:56.250064Z,38.111,-28.026,8.2,245.0
9700008,2025-08-31T02:17:56.250064Z,38.123,-28.043,11.3,192.0
9700008,2025-08-31T03:17:56.250064Z,38.145,-27.996,14.7,255.0
9700008,2025-08-31T04:17:56.250064Z,38.163,-27.962,11.9,181.0
